Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue,hourly,employer_provided,min_salary,max_salary,avg_salary,company_txt,job_state,age,python_yn,R_yn,spark_yn,aws_yn,excel_yn
"Data Scientist, Machine Learning",$73K - $152K (Employer est.),"Job Title: Data Scientist, Machine Learning
Location: Morrisville NC 27560
Duration: 12 Months
Work Schedule: Monday - Friday (days)


Job Description:
Are you a Data Scientist with significant experience creating Machine Learning Algorithms to predict data outcomes? We need someone like you to predict biological data associated with plant breeding.
As a Data Scientist with significant experience with mathematical statistics and predictive modelling, you will enjoy putting your programming expertise in either R and/or Python to good use as you help agricultural breeders in the field who are running trials.",4.4,"eTeam Inc.
4.4","Morrisville, NC",5001 to 10000 Employees,1999,Company - Private,Staffing & Subcontracting,Human Resources & Staffing,$100 to $500 million (USD),0,0,73,152,112.5,"eTeam Inc.
", NC,21,1,0,0,0,0
Data Scientist,$73K - $152K (Employer est.),"At the NBA, we’re passionate about growing and celebrating the game of basketball. Through the intensity of the game and the amazing athletic skill of our players, we deliver excitement to hundreds of millions of fans around the world.

As a global sports and media business, the NBA is so much more. While Basketball Operations runs the league’s on-court activities, other departments manage relationships with television and digital media partners, develop marketing partnerships with some of the world’s most recognizable companies, oversee the licensing of NBA merchandise, and handle a wide range of responsibilities that drive the NBA’s success.

The NBA is committed to providing a safe and healthy workplace. To safeguard our employees and their families, our visitors and the broader community from COVID-19, and in consideration of recommendations from health authorities and the NBA’s own advisors, any individual working onsite in our New York and New Jersey offices must be fully vaccinated against COVID-19, including having received a booster when eligible. The NBA will discuss accommodations for individuals who cannot be vaccinated due to a medical reason or sincerely held religious belief, practice, or observance",4.2,"the NBA
4.2","New York, NY",1001 to 5000 Employees,1946,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",$5 to $10 billion (USD),0,0,73,152,112.5,"the NBA
", NY,74,0,0,0,0,0
Data Scientist - 2023 Entry Level Sales (Accelerate),$73K - $152K (Employer est.),"Introduction
Ranked by Forbes as one of the world’s best employers in 2021, IBM promotes growth and innovation to lead as we enter the era of hybrid cloud and AI – helping clients transform their business.

As a Data Scientist, you will work with a technical pre-sales agile team to co-develop innovative business solutions with our clients. You will be directly impacting the world’s most influential enterprises and brands on the adoption of next-generation platforms.

IBM’s comprehensive onboarding program and industry-leading learning culture will prepare you with a strong foundation for client success. Our sales environment is collaborative and experiential. You'll be surrounded by bright minds and keen co-creators ready to assist as you apply practices that will compel our clients to invest in IBM's products and services.


In this role, you’ll be the go-to subject matter expert, collaborating with colleagues from various roles to define solutions and lead the way in how they get built in the age of cloud and AI. This role is hands-on; co-creating using data science, machine learning and programming skills in six-week client engagements.

A 'Day-in-the Life' of a Data Scientist may include, but not be limited to:
To be successful in this role, you will need:
Opportunities are available in: Atlanta GA, Boston MA, Chicago IL, Dallas TX, New York NY, San Francisco CA, and Washington DC – to name a few.

If you are hired into a Colorado work location, the anticipated compensation range for the position $73,000 to $152,000 is based on a full-time schedule. Your ultimate compensation may vary depending on your job-related skills and experience. For part time roles, the compensation will be adjusted appropriately.",4.1,"IBM
4.1","New York, NY",10000+ Employees,1911,Company - Public,Information Technology Support Services,Information Technology,$10+ billion (USD),0,0,73,152,112.5,"IBM
", NY,109,0,0,0,0,0
Jr. Data Scientist,$73K - $152K (Employer est.)," Apply Statistical and Machine Learning methods to specific business problems and data.
 Ensure data quality throughout all stages of acquisition and processing, including such areas as data sourcing/collection, ground truth generation, normalization, transformation, cross-lingual alignment/mapping, etc.
 Using tools such as Tableau, Looker and GoogleData Studio to aggregate data from across our software tools to build and develop dashboards for both client-facing and internal purposes across the company that feature relevant KPIs and metrics
 Create data dashboards and other data visualization tools to track progress to inform continuous quality improvement of the Congregate Settings Investigation and Response Unit.",-1.0,Net2Aspire,Remote,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,0,0,73,152,112.5,Net2Aspire,-1,-1,0,0,0,0,0
Junior Data Scientist,$73K - $152K (Employer est.),"Brookfield, WI, USA
Summary:
Hiring Fresher to 1 year experience in Data Science, ML with python and strong analytical skills with a passion to take part in R&D.
About AugRay:
Augray is on a mission to build next generation method of communication using Extended Reality – XR (AR/ VR/ MR) technologies and change the way businesses re conducted and how interactions happen with people. In an age where innovation is happening all around us, there’s commonality – people are driving these changes. We offer a solution that helps to articulate product demonstration and how people conversation takes place using smartphones and wearable glasses.",4.3,"Augray
4.3","Brookfield, WI",51 to 200 Employees,2014,Subsidiary or Business Segment,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,0,0,73,152,112.5,"Augray
", WI,6,1,0,0,0,0
Data Scientist (BR),$73K - $152K (Employer est.),"We are out of time. Change must be immediate. We have to help the world find alternative ways to produce all the same things we love. But better. Using less land, less water, less energy, and making less waste. If you think that sounds like a mission, well, you are right. We are solving the world’s most important problems with talented individuals who share our passion to change the world. GALY is an early-stage company developing novel in vitro plant cell culture methods to produce cotton, coffee, and other plant products in a process that is faster and uses fewer resources than if grown in the ground. GALY's environment is built so everyone, regardless of gender, race, religion, age, or background, can do their best work.
Role Description: :
Come and join our rapidly growing team, work with smart and dedicated people and help develop cutting-edge technologies that will have a lasting impact on the world. We seek a data translator to be the bridge from data science to business, who will solve business task using machine learning and data mining techniques. The successful candidate will assist in making sense of data by putting it in the right context, articulating business problems and shaping analytics into compelling stories. producing relevant insights. The candidate’s ability to learn quickly, thrive in the science and business environments, and optimize workflows are important to support and help GALY fulfill its mission. Salary and title will be commensurate with experience.

]]>",-1.0,GALY,"Sunderland, MA",1 to 50 Employees,2019,Company - Private,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,Unknown / Non-Applicable,0,0,73,152,112.5,GALY, MA,1,0,0,0,0,0
Junior Data Scientist,$73K - $152K (Employer est.),"ACIMA
Acima Credit is a young and dynamic leasing company that provides consumers financing options for life necessities that otherwise would not be available to them. We help with financing options from tires/wheels to furniture and appliances. Acima blends the use of innovative online technology with a fast and easy application process for thousands of retailers nationwide. Customers love us because we make the impossible possible. Retailers love us because we make it easy for them.
Summary:
We are looking for a developing data scientist that is interested in applying their understanding of machine learning techniques and statistics to analyze our many complex datasets. They will be nose deep in interesting payment, behavioral, credit, fraud, and economic datasets, to name a few. The insights gleaned and models trained from the analyses done on these datasets can quickly change the course of the company.",3.7,"Acima
3.7","Draper, UT",501 to 1000 Employees,2013,Company - Public,Banking & Lending,Financial Services,Unknown / Non-Applicable,0,0,73,152,112.5,"Acima
", UT,7,0,0,0,0,0
Junior Data Scientist/Data Scientist I,$73K - $152K (Employer est.),"Requisition ID
11631
Country
United States of America
City
Remote
About Us
Korn Ferry is a global organizational consulting firm. We help clients synchronize strategy and talent to drive superior performance. We work with organizations to design their structures, roles, and responsibilities. We help them hire the right people to bring their strategy to life. And we advise them on how to reward, develop, and motivate their people.",3.7,"KORNFERRY
3.7",Remote,5001 to 10000 Employees,1969,Company - Public,Business Consulting,Management & Consulting,$1 to $5 billion (USD),0,0,73,152,112.5,"KORNFERRY
",-1,51,0,0,0,0,0
Data Scientist (Junior) - Evernorth,$73K - $152K (Employer est.),"Internal Title: Data Science Lead Analyst (HB3)
External Title: Data Scientist (Junior)

Role Summary
As a member of the Data Science (DS) Center of Expertise (CoE), the DS Lead Analyst is responsible for supporting integral components of the ML life cycle: data acquisition, data preparation/processing, & feature engineering and supporting MLOps gaps in our current ML lifecycle (e.g., repeatable feature engineering workflows). Reporting to the Head of MLOps & Geospatial DS, the DS Lead Analyst will collaborate with Data Scientists, Business Analysts, and business stakeholders to iteratively deliver features for ML models currently in production and in development.

This position is with Evernorth, a new business within the Cigna Corporation.


data acquisition, data preparation/processing, and feature engineering

Support data wrangling (e.g., balancing computationally efficient code and readability) in python and SQL

SME on a wide array of data sources e.g., claims, geospatial, consumer, business, and other vendor or open data sources

Recommend features to Data Scientists for ML development based on business problem, stakeholder SME recommendations, and performance & utilization trends across Data Science CoE teams


Bachelors degree in a quantitative field is preferred (e.g., statistics, public health, math, biology, computer science)

Some experience with python and SQL via coursework, personal projects, or work projects is a must

Values diversity, growth mindset, and improving health outcomes of our customers

Experience building statistical models, executing descriptive analytics, and preparing data visualizations

Comfort communicating with highly technical team members

Experience working with a variety data sources (e.g., survey, claims, EHR, geospatial, open, vendor, etc.)

For this position, we anticipate offering an annual salary of $74,600 - $124,400, depending on relevant factors, including experience and geographic location.

This role is also anticipated to be eligible to participate in an annual bonus plan.

Helping our customers achieve healthier, more secure lives is at the heart of what we do. While you take care of our customers, we’ll take care of you through a comprehensive benefits program that helps you be at your best. Starting on day one of your employment, you’ll be offered several health-related benefits including medical, vision, dental, and best in class well-being and behavioral health programs. We also offer 401(k) with company match, company paid life insurance, tuition reimbursement, a minimum of 18 days of paid time off per year and dozens of corporate discounts on essentials you use every day. For more details on our employee benefits programs, please visit the “Life at Cigna” tab on our careersite: www.cigna.com/careers

About Evernorth
Evernorth, Cigna Corporation’s health services segment, exists to elevate health for all. We're building on our legacy and redefining health care as we know it. Unbiased in how we think, we create without limitation. We partner without constraints, deliver value differently and act in the interest of humanity. Solving across silos, closing gaps in care, and empowering clients, customers, and people everywhere to move onward and upward. When you work with us, you’ll be empowered to solve the problems others don’t, won’t or can’t. Join us. What difference will you make?

Qualified applicants will be considered without regard to race, color, age, disability, sex, childbirth (including pregnancy) or related medical conditions including but not limited to lactation, sexual orientation, gender identity or expression, veteran or military status, religion, national origin, ancestry, marital or familial status, genetic information, status with regard to public assistance, citizenship status or any other characteristic protected by applicable equal employment opportunity laws.

If you require reasonable accommodation in completing the online application process, please email: SeeYourself@cigna.com for support. Do not email SeeYourself@cigna.com for an update on your application or to provide your resume as you will not receive a response.

Cigna has a tobacco-free policy and reserves the right not to hire tobacco/nicotine users in states where that is legally permissible. Candidates in such states who use tobacco/nicotine will not be considered for employment unless they enter a qualifying smoking cessation program prior to the start of their employment. These states include: Alabama, Alaska, Arizona, Arkansas, Delaware, Florida, Georgia, Hawaii, Idaho, Iowa, Kansas, Maryland, Massachusetts, Michigan, Nebraska, Ohio, Pennsylvania, Texas, Utah, Vermont, and Washington State.",3.8,"Cigna
3.8","Hartford, CT",10000+ Employees,1865,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),0,0,73,152,112.5,"Cigna
", CT,155,1,0,0,1,0
"Data Scientist, Machine Learning",$73K - $152K (Employer est.),"JOB OVERVIEW
Are you a Data Scientist with significant experience creating Machine Learning Algorithms to predict data outcomes
We need someone like you to predict biological data associated with plant breeding.
As a Data Scientist with significant experience with mathematical statistics and predictive modeling, you will enjoy putting your programming expertise in either “R” and/or “Python” to good use as you help agricultural breeders in the field who are running trials.
As a Data Scientist with machine learning expertise, your Master of Science or PhD in a quantitative discipline will be an excellent contribution to the Biometrics Team at BASF as you work on research and development projects involving statistical analysis, machine learning, and data visualization. This is a full-time contractor position subject to renewal after the end of the initial contract.",4.1,"BASF Corporation
4.1","Morrisville, NC",501 to 1000 Employees,1999,Company - Private,HR Consulting,Human Resources & Staffing,$25 to $100 million (USD),0,0,73,152,112.5,"BASF Corporation
", NC,21,1,0,0,0,1
Newborn Screening Data Scientist,$73K - $152K (Employer est.),"Position: Newborn Screening Data Scientist
Location: Salt Lake City, UT 84114 (Hybrid)
Duration: 12 Months Plus
Skills Mandatory:
· Python Experience
· Machine Learning expertise
· AWS, S3, Sagemaker
· Experience working on biological data sheets",4.0,"STM Consulting Inc
4.0",Remote,Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,0,0,73,152,112.5,"STM Consulting Inc
",-1,-1,1,0,0,1,0
Clinical Research Data Scientist,$73K - $152K (Employer est.),"The Opportunity
The Clinical Research Data Science role will leverage your programming and statistical reporting skills as you quantify the impact of Teladoc Health's clinical products on patient health. In your role as Clinical Research Data Science, you’ll provide the data that helps shape the way we present clinical products to our members and clients. Your results will feed directly into scalable machine learning systems. Through your work, everyone at the company will gain a deeper understanding of patient behavior and health and impact on medical savings.
Responsibilities
Collaborate with Teladoc Product Managers, Clinicians and Marketing teams to design studies that quantify the impact of our clinical products on patient health and cost outcomes",3.6,"Teladoc Health
3.6",Remote,1001 to 5000 Employees,2002,Company - Public,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),0,0,73,152,112.5,"Teladoc Health
",-1,18,0,0,0,0,0
Data Scientist,$73K - $152K (Employer est.),"Bachelor’s Degree in a quantitative field required with minimum of 1 year of’ experience; Master’s degree preferred.
· Knowledge of a variety of machine learning techniques and their real-world advantages/drawbacks.
· Knowledge of advanced statistical techniques and concepts and experience with applications.
· Ability to write clean and concise code, especially in R or Python.
· Keen eye for detail and thoughtful investigation of data before relying upon it.
· Ability to work in a professional, confident manner.",-1.0,Synaty Technologies,Remote,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,0,0,73,152,112.5,Synaty Technologies,-1,-1,1,0,0,0,0
Newborn Screening Data Scientist,$73K - $152K (Employer est.),"Skills Mandatory:
Python Experience
Machine Learning expertise
AWS, S3, Sagemaker
Experience working on biological data sheets
Experience with Python
Experience with pandas
Experience with AWS technologies, SageMaker, Terraform scripting
Experience with Git and GitHub",4.0,"Spectrum Talent Management
4.0","Salt Lake City, UT",1001 to 5000 Employees,2008,Company - Private,HR Consulting,Human Resources & Staffing,Unknown / Non-Applicable,0,0,73,152,112.5,"Spectrum Talent Management
", UT,12,1,0,0,1,0
Data Scientist,$73K - $152K (Employer est.),"Team
Data Science & Analytics
Location
San Francisco, CA",4.8,"Retool
4.8","San Francisco, CA",51 to 200 Employees,2017,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,0,0,73,152,112.5,"Retool
", CA,3,0,0,0,0,0
Data Scientist,$73K - $152K (Employer est.),"Position Title: Newborn Screening Data Scientist
Location: Salt Lake City, UT, Remote
Position Type: Contract, Part-time (20hr/week)
Interview Process: Webcam/Skype
Position Duration: 1 Yr
Job Description:
The Scope of Work is to provide data scientist consulting services, on a fee for hourly services rendered. Hourly rates are fully loaded (including all costs to provide the consulting services). The position may be remote within the United States. The contracted data scientist will work with the Screening Program and other data scientists/graduate students.",3.2,"Info Origin Inc.
3.2",Remote,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,0,0,73,152,112.5,"Info Origin Inc.
",-1,-1,0,0,0,0,0
Data Scientist,$73K - $152K (Employer est.),"Heavy financial experience
SQL
Be able to Curate the market data and use it like python library
Analytic engineering
Financial sql snowflake dbt at the transform layer
Data analytic and transform raw data
Job Type: Contract
Salary: $80.00 - $100.00 per hour",-1.0,Intuitive Cloud,Remote,-1,-1,-1,-1,-1,-1,0,0,73,152,112.5,Intuitive Cloud,-1,-1,1,0,0,0,0
(Jr) Quantitative Analyst / Data Scientist,$73K - $152K (Employer est.),"Company Overview:
TrueChoice Solutions is a privately held, rapidly growing Software as a Service (SaaS) company and is the leader in real-time preference analytics, headquartered in New York. We develop and deploy unique, sophisticated applications in marketing, sales and HR that give our clients insights about “how” and “why” customers and employees make decisions and what they value. Used by many forward-thinking FORTUNE Global 1000 clients, the TrueChoice™ Predictive Selling Suite is based on patented econometric technologies that for the first time allow companies to precisely quantify the preference structures of individual customers and employees in real time. Our clients use these insights to help increase sales, retention, and profitability. TrueChoice has strong partnerships with 6 of the world’s top 10 consulting firms. Our client base is diverse and includes large automotive companies to consumer electronics manufacturers and health care services companies. We have teams in Continental Europa, New York and Singapore.",4.0,"TrueChoice Solutions
4.0","Vienna, NY",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,0,0,73,152,112.5,"TrueChoice Solutions
", NY,-1,0,0,0,0,0
Data Scientist,$73K - $152K (Employer est.),"PLEASE NOTE: The clients would like recruiting with a max bill rate of *** Please submit all bids with a 1.00 placeholder bid. Once bids are reviews and interview selections are made, bids will be submitted as BAFO when requested. Please DO NOT use Cover sheets with bids listed.

Full SOW requirement and MMR template are available to download in the attachments section.
For your bid to be complete. You must include the following
o ***/hr. bill rate
o Evidence of your candidate authorizing you to represent. (RTR)
o A vendor fully completed MMR (Template is in the attachment section of posting)
o Your candidate's resume

Preferred/required skills:
Scoring:
25%-Python knowledge and experience
30%-Machine Learning expertise
10%-AWS Technologies experience (S3, Sagemaker, etc.)
15%-Previous experience working on biological data sheets

In the event of a tie in the total score between candidates in the top/winning positions, the technical score will be calculated (sans the cost factor), and the highest technical scorer of the tied candidates will be awarded the position. Should this method fail to yield an ultimate ""winner,"" the candidates will be asked to participate in a best and final offer process.",4.8,"NR Consulting LLC
4.8","Taylorsville, UT",201 to 500 Employees,2017,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,0,0,73,152,112.5,"NR Consulting LLC
", UT,3,1,0,0,1,0
Data Scientist,$73K - $152K (Employer est.),"Who We Are
Cisco is undergoing a business evolution. At the center of it is the convergence of product portfolio and platforms, the evolution of our Supply Chain models and practices, and the transition to Cloud. Global Manufacturing Business Strategy & Transformation team is looking for a hands-on data scientist as part of its Data Science & Innovation team. The remit of this role is to work on the core optimization capabilities of the company in an agile environment, building critical, highly scalable optimization applications. The role requires a strong understanding of various optimization algorithms as well as practical experience of working with open-source and commercial solvers.

Responsibilities:
Answer important product and business questions, by applying appropriate Operations Research, Machine Learning or Advance Data Science Algorithms. Synthesize and apply relevant insights from the academic literature on Operations Research to Cisco problems. Develop decision support systems, tools, and models that are scalable and reproducible to assist in strategizing growth and decision making for Cisco supply chain capabilities.",4.3,"Cisco Systems
4.3","San Jose, CA",10000+ Employees,1984,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),0,0,73,152,112.5,"Cisco Systems
", CA,36,0,0,0,0,0
Conversational AI Data Scientist,$73K - $152K (Employer est.),"REMOTE- work from home

Position Summary :

bswift provides innovative and flexible benefits administration solutions to its customers. Backed by Fortune 5 company, CVS Health, bswift constantly reinvests in technology so that consumers can achieve their health ambitions. bswift is looking to hire an experienced Data Scientist to join our Conversational AI product team to build AI/Machine Learning-based chatbot and other conversational apps.

The ideal candidate should be comfortable with analyzing large data sets to find actionable opportunities for product and process enhancements. They should have experience using a variety of data mining/data analysis methods and using a variety of data tools. They should have a proven ability to drive business results leveraging AI/Machine Learning algorithms. The right candidate will have the ability for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.

Role Responsibilities









The typical pay range for this role is:
Minimum: 60,000
Maximum: 128,700

Please keep in mind that this range represents the pay range for all positions in the job grade within which this position falls. The actual salary offer will take into account a wide range of factors, including location.

















CVS Health requires certain colleagues to be fully vaccinated against COVID-19 (including any booster shots if required), where allowable under the law, unless they are approved for a reasonable accommodation based on disability, medical condition, religious belief, or other legally recognized reasons that prevents them from being vaccinated.

You are required to have received at least one COVID-19 shot prior to your first day of employment and to provide proof of your vaccination status or apply for a reasonable accommodation within the first 10 days of your employment. Please note that in some states and roles, you may be required to provide proof of full vaccination or an approved reasonable accommodation before you can begin to actively work.






Bring your heart to CVS Health
Every one of us at CVS Health shares a single, clear purpose: Bringing our heart to every moment of your health. This purpose guides our commitment to deliver enhanced human-centric health care for a rapidly changing world. Anchored in our brand — with heart at its center — our purpose sends a personal message that how we deliver our services is just as important as what we deliver.

Our Heart At Work Behaviors™ support this purpose. We want everyone who works at CVS Health to feel empowered by the role they play in transforming our culture and accelerating our ability to innovate and deliver solutions to make health care more personal, convenient and affordable.
We strive to promote and sustain a culture of diversity, inclusion and belonging every day.
CVS Health is an affirmative action employer, and is an equal opportunity employer, as are the physician-owned businesses for which CVS Health provides management services. We do not discriminate in recruiting, hiring, promotion, or any other personnel action based on race, ethnicity, color, national origin, sex/gender, sexual orientation, gender identity or expression, religion, age, disability, protected veteran status, or any other characteristic protected by applicable federal, state, or local law.",3.0,"CVS Health
3.0","Los Angeles, CA",10000+ Employees,1963,Company - Public,Health Care Services & Hospitals,Healthcare,$10+ billion (USD),0,0,73,152,112.5,"CVS Health
", CA,57,0,0,0,0,0
Geospatial Data Scientist,$73K - $152K (Employer est.),"You will be responsible for:
You will collaborate with scientists from different backgrounds, IT and engineering professionals to deliver analytics solution to solve complex business problem. You will also work independently to foster innovative ideas through use of advanced analytics to support complex agricultural problems.

Data Science: You will leverage statistical, geo-statistical and machine learning models to analyze complex agronomic, genetic, and environmental data to provide data and analytics driven solutions to various crop management decisions
Data Analytics: You will develop insightful reporting solution to quantify the model performance and its business impact
Communication: You will present your results in compelling stories to various stakeholders to create both strategic and operational changes in business",1.0,"Envision
1.0",Remote,Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,0,0,73,152,112.5,"Envision
",-1,-1,0,0,0,0,0
Data Scientist,$73K - $152K (Employer est.),"Nordic Global is looking for a Data Scientist to join our Cloud Solutions team. This role will be a part of a larger Nordic project team that is delivering AWS Solutions.
REQUIRED SKILLS & EXPERIENCE
Background in Data Science and Machine Learning
Strong background with AWS SageMaker
Experience in training models with SageMaker
Experience in deploying models into production
Experience in integrating deployed model with larger data pipelines
Strong Coding background in Python and with PySpark",3.9,"Nordic Consulting Partners, Inc.
3.9",Remote,1001 to 5000 Employees,2010,Company - Private,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),0,0,73,152,112.5,"Nordic Consulting Partners, Inc.
",-1,10,1,0,1,1,0
Data Scientist II,$73K - $152K (Employer est.),"Myriad Genetics is a healthcare technology company that leverages genetic information to empower doctors and patients to make informed medical decisions. Our data scientists work on a variety of projects to enable providers to work more efficiently to achieve better outcomes for their patients.
Our Health intelligence Platform team is building the infrastructure to help drive data sharing to providers. This is a hands-on role.
This is not an entry-level role.
What you will do:
Working with our data to help us mine, learn and build products that deliver better insights to improve better patient care and help drive better treatment options",3.6,"Myriad Genetics Inc.
3.6","Salt Lake City, UT",1001 to 5000 Employees,1991,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$500 million to $1 billion (USD),0,0,73,152,112.5,"Myriad Genetics Inc.
", UT,29,0,0,0,0,0
"Early Career Data Scientist 1 - Mathematics, Statistics",$73K - $152K (Employer est.),"Early Career Data Scientist 1 - Mathematics, Statistics
United States; Richland, Washington; Seattle, Washington
National Security
Regular Full-Time
Yes
08/22/2022
4455
Job Description",4.1,"Pacific Northwest National Laboratory
4.1","Richland, WA",5001 to 10000 Employees,1965,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",$1 to $5 billion (USD),0,0,73,152,112.5,"Pacific Northwest National Laboratory
", WA,55,0,0,0,0,0
Data Scientist,$73K - $152K (Employer est.),"Data Scientist
Responsibilities:
Identify valuable data sources and automate collection processes
Undertake preprocessing of structured and unstructured data
Analyze large amounts of information to discover trends and patterns
Build predictive models and machine-learning algorithms
Combine models through ensemble modeling
Present information using data visualization techniques
Propose solutions and strategies to business challenges",3.7,"Coin Cloud
3.7","Las Vegas, NV",201 to 500 Employees,2014,Company - Private,Financial Transaction Processing,Financial Services,Unknown / Non-Applicable,0,0,73,152,112.5,"Coin Cloud
", NV,6,0,0,0,0,0
Data Scientist,$73K - $152K (Employer est.),"Company Overview:
Parabolic is a career coaching and headhunting agency that helps with the recruitment process for both businesses and applicants. We focus on the tech, finance, and consulting industries. Here is what is included in Parabolic’s career coaching service.
Please note we are not hiring on behalf of Parabolic, but we are a third-party staffing agency and career coaching company who can help you find high-paying jobs opportunities as described below.
Coaching sessions with a full-time investment banker, consultant, or engineer
Resume and cover letter reviews that pass through the ATS system.
Access to our entire database of resources that includes over 200 application links, deadlines, email templates, and interview prep materials.",-1.0,Parabolic USA,"New York, NY",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,0,0,73,152,112.5,Parabolic USA, NY,-1,0,0,0,0,0
Data Scientist/ Analyst - Remote - Experienced,$73K - $152K (Employer est.),"Position Summary:
Rocktop Technologies is a financial technology and services company that is seeking a Data Scientist/ Data Analyst looking to make an impact. It is a very exciting time for Rocktop as we expand our already very talented team with an acute focus on innovation. We offer an independent and agile environment with ample opportunities in a company with a growth driven mindset. Rocktop thrives on our vision of a future where forward-thinkers in finance contribute to the accelerated growth in an industry starving for disruption
As a Junior Data Scientist/Analyst you will help in exploring and examining data from disparate sources with the goal of discovering patterns and insights that can address business problems. Assisting a team to with analyzing business level data to produce actionable insights. Utilize analytics tools and programming languages. Resolve problems through automation.",-1.0,Rocktop Holdings II,Remote,-1,-1,-1,-1,-1,-1,0,0,73,152,112.5,Rocktop Holdings II,-1,-1,0,0,0,0,0
data scientist (multiple openings) - Remote,$73K - $152K (Employer est.),"Job Posting
: Jun 23, 2022
Job Posting End Date
: Aug 22, 2022
Location
: US-WA-Seattle-Starbucks Support Center
Is this role eligible for remote or hybrid work? : Yes-Remote",3.8,"Starbucks
3.8","Seattle, WA",10000+ Employees,1971,Company - Public,Restaurants & Cafes,Restaurants & Food Service,$10+ billion (USD),0,0,73,152,112.5,"Starbucks
", WA,49,0,0,0,0,0
Junior Data Scientist,$73K - $152K (Employer est.),"About the Position
At Tarifica, we develop and maintain software and tools that helps mobile carriers track the prices and offers of their competition in real-time and the disseminate this data to different departments. We specialize in generating curated data feeds and tools, which are tailored to the specific needs of users in marketing, competitive intelligence, strategy and other departments. This process creates a dataset that covers every available purchasing choice facing consumers, which is updated daily.
The primary responsibilities of the Junior Data Scientist will be to convert the information from Tarifica’s data feeds to a unified dataset and then using this dataset to model the mobile marketplace. The goal of these models will be to gauge the impact of pricing/offering changes on consumer demand. In this role, you will work closely with the digital strategy, marketing and pricing departments from one of Tarifica’s largest clients (a major European telecom provider).",-1.0,Tarifica,"New York, NY",-1,-1,-1,-1,-1,-1,0,0,73,152,112.5,Tarifica, NY,-1,0,0,0,0,0
"Data Scientist, Spotify For Artists",$73K - $152K (Employer est.),"Data, Research & Insights
Data Science
Spotify for Artists is the destination for artists and their teams to understand their fans and reach their goals. We give artists the insights and tools they need to connect with their fans and establish a meaningful career on their own terms.
Location
New York or Remote Americas
Job type
Permanent",4.2,"Spotify
4.2","New York, NY",5001 to 10000 Employees,2006,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,0,0,73,152,112.5,"Spotify
", NY,14,0,0,0,0,0
Data Scientist,$73K - $152K (Employer est.),"WHAT WE WANT
FriendFinder Networks is looking for a Data Scientist with the primary responsibility to query and analyze large disparate datasets looking for relationships and trends typically related to increasing revenue, improving membership conversions, fraud detection and prevention, and providing actionable insights for solutions to business problems. You will communicate your findings and make presentations to senior management on a regular basis. Your contributions will ensure FriendFinder Networks will continue to provide our customers the best possible user experience for everyone who visits our web sites 24 hours a day, every day of the year, all over the world.
WHAT YOU WILL DO
Analyze complex data to provide recommendations for maximizing profitable revenue, traffic conversion opportunities, and reducing costs to support business objectives",3.0,"FriendFinder Networks
3.0",Remote,201 to 500 Employees,1996,Company - Private,Internet & Web Services,Information Technology,$25 to $100 million (USD),0,0,73,152,112.5,"FriendFinder Networks
",-1,24,0,0,0,0,0
